Age,Height,Weight,CH2O,FAF,TUE,Gender,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,SCC,CALC,MTRANS,obesity_level
21,1.7,75.0,3.0,3.0,2.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,2
27,1.82559,120.860386,3.0,0.691369,1.415536,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
25,1.57,55.0,1.0,0.0,2.0,Female,0,1,2,1,Sometimes,0,0,None,Public_Transportation,1
25,1.649439,104.966758,1.555534,0.210351,0.668172,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
31,1.859717,120.021161,2.358038,0.843709,1.35537,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
27,1.782453,117.332689,1.170515,0.99295,0.890626,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
24,1.756509,113.90198,2.023858,1.00183,0.00133,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
23,1.7,75.0,2.482294,0.987591,1.836853,Male,1,1,2,3,Sometimes,0,1,Sometimes,Public_Transportation,2
21,1.7,80.0,3.0,1.0,1.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,3
21,1.66,53.0,2.0,2.0,2.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
26,1.637725,111.9307,2.770125,0.0,0.451377,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.763259,115.089316,2.115967,1.246223,0.022245,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
23,1.85,66.0,1.0,0.0,1.0,Male,0,1,2,3,Always,0,0,Sometimes,Public_Transportation,1
26,1.654784,111.93301,2.774014,0.0,0.088236,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.65,60.0,2.0,2.0,0.0,Female,0,1,2,3,Sometimes,0,0,None,Walking,1
23,1.72,70.0,2.0,2.0,1.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
26,1.623707,105.037463,2.555189,0.0,0.462973,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.792533,120.775439,2.0,0.463891,1.462664,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
23,1.7,70.0,2.0,1.0,1.0,Male,0,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
26,1.84842,120.644178,2.151496,1.930033,0.026575,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.8,87.0,2.0,2.0,1.0,Male,1,0,3,1,Sometimes,0,1,Sometimes,Public_Transportation,2
25,1.766888,114.480696,2.128176,1.306476,0.639561,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.799902,95.887056,2.106861,3.0,1.672508,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
26,1.624576,111.919155,2.444125,0.0,0.088236,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.730167,75.0,2.839558,0.0,1.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
26,1.626503,110.818757,1.610768,0.0,0.264969,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.7,83.785312,1.972074,0.782416,0.017225,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,3
27,1.79,72.0,3.0,1.0,0.0,Male,0,0,3,3,Always,0,0,Sometimes,Public_Transportation,1
24,1.719913,131.877558,1.471664,1.528968,0.927982,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.748524,133.281333,2.861533,1.68291,0.686529,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.642572,111.830924,2.474518,0.0,0.200379,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.641098,111.946655,2.634342,0.0,0.09776,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.621245,111.720238,2.602129,0.0,0.071317,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
31,1.914186,125.077863,1.610768,0.992371,0.217632,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
25,1.626179,102.555691,1.074412,0.045246,0.545993,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
28,1.72,84.687554,2.0,2.0,0.0,Male,1,1,2,3,Sometimes,0,0,Frequently,Automobile,3
37,1.567915,76.642944,1.603549,0.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,4
21,1.71,75.0,1.0,1.0,1.0,Male,1,1,2,3,Frequently,0,0,Sometimes,Public_Transportation,2
30,1.747739,82.329047,1.771781,0.943266,0.0,Male,1,1,2,3,Sometimes,0,0,None,Automobile,3
35,1.721057,74.885222,1.98126,1.637368,0.739609,Female,1,1,2,1,Sometimes,0,0,Sometimes,Automobile,2
25,1.603404,104.846218,2.507461,0.210351,0.593917,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.700627,82.06359,2.923856,0.887923,0.553093,Female,1,1,1,2,Sometimes,0,0,Sometimes,Public_Transportation,4
26,1.6,60.0,1.0,1.0,0.0,Female,1,1,1,3,Frequently,0,0,Sometimes,Automobile,1
21,1.62,68.0,2.0,1.0,0.0,Female,1,1,2,1,None,0,0,Sometimes,Public_Transportation,2
30,1.75,109.0,1.0,1.0,0.0,Male,1,0,3,3,None,0,0,Sometimes,Automobile,5
24,1.824901,120.805715,2.357969,0.925941,0.393838,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
27,1.76,76.0,1.0,1.0,1.0,Female,1,1,2,3,Frequently,0,0,Frequently,Public_Transportation,2
33,1.836007,97.029249,2.0,1.0,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,3
29,1.856315,113.234349,2.003563,0.0,1.898139,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
23,1.783901,55.523481,2.0,2.0,1.0,Male,1,1,2,3,Sometimes,0,0,None,Automobile,0
26,1.812919,120.794535,2.613928,0.926201,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.633945,106.048516,2.653563,0.0,0.552006,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
27,1.75,119.201465,2.638896,0.94793,0.200516,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
28,1.829142,59.933015,2.0,2.0,0.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,0
25,1.629442,105.436173,1.031354,0.0,0.555468,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
27,1.814255,120.805868,2.357978,1.144076,0.838957,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.632983,111.884535,2.55057,0.0,0.37465,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
20,1.748584,133.843033,2.374958,0.0,0.492528,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
29,1.909188,129.852531,1.0,1.952427,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
23,1.698049,90.0,3.0,0.652736,1.443212,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
33,1.7,97.0,2.0,3.0,0.0,Male,1,1,2,3,Always,0,0,Frequently,Automobile,4
23,1.735659,93.429205,1.249307,0.0,1.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
23,1.771043,113.277388,2.682804,0.085119,0.886135,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
38,1.814696,86.963628,1.271178,2.318492,0.0,Male,0,1,2,3,Sometimes,0,0,Sometimes,Automobile,2
20,1.78,105.0,3.0,1.0,0.0,Male,1,0,2,3,Sometimes,0,0,None,Public_Transportation,4
29,1.818641,109.910012,1.400247,1.0,0.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Automobile,4
22,1.773521,89.868784,2.0,0.0,0.208323,Male,1,1,1,2,Sometimes,0,0,Sometimes,Public_Transportation,3
29,1.75,112.0,2.0,0.0,1.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
22,1.629225,82.412665,2.133469,0.028202,1.612432,Female,1,1,2,1,Sometimes,0,0,None,Public_Transportation,4
23,1.70002,80.458343,2.0,0.0,1.0,Male,1,1,2,2,Sometimes,1,0,Sometimes,Public_Transportation,3
25,1.787052,115.347176,2.640483,1.32534,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
36,1.6,62.0,2.0,0.0,0.0,Female,0,1,3,3,Sometimes,0,0,Sometimes,Automobile,2
22,1.6,82.967937,2.721356,2.697949,0.0,Female,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,4
31,1.86714,121.310257,1.85916,0.992253,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
26,1.627532,111.933152,2.770125,0.0,0.088309,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
24,1.709428,83.016968,1.805445,0.0,0.70778,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,3
21,1.747773,133.146595,2.787569,1.699056,0.67321,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
37,1.75,118.277657,1.831187,0.955317,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
25,1.68838,110.640929,2.417122,0.159255,0.621605,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
29,1.773259,112.879662,2.115967,0.0,0.169016,Male,1,1,1,3,Sometimes,0,0,Sometimes,Automobile,5
21,1.6,64.0,1.0,0.0,1.0,Female,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,1
26,1.626449,110.074946,2.634342,0.0,0.62535,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.739991,133.952675,2.837797,1.70464,0.912457,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.67,57.0,2.0,0.0,2.0,Female,0,1,3,3,Always,0,0,Sometimes,Automobile,1
25,1.668931,104.585783,2.72005,0.162083,0.539074,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.730199,98.44113,2.0,2.667739,2.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
20,1.56,50.0,2.0,0.0,0.0,Female,0,1,3,3,Always,0,0,Sometimes,Motorbike,1
23,1.7,93.0,1.0,3.0,0.0,Female,1,1,3,3,Sometimes,0,1,Frequently,Automobile,4
22,1.66,60.0,2.0,3.0,0.0,Male,0,0,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
23,1.673482,90.0,2.843777,0.793489,1.40913,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
37,1.757442,118.560509,1.726109,0.926201,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
25,1.747962,104.950776,1.04111,0.165422,0.723366,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.6,70.0,3.0,1.0,0.0,Male,0,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
21,1.53,63.0,1.0,1.0,0.0,Female,1,1,2,3,Sometimes,0,1,Sometimes,Public_Transportation,2
27,1.640125,69.975607,1.619305,0.783336,1.0,Female,1,0,2,3,Sometimes,0,0,None,Public_Transportation,3
22,1.456346,62.894283,1.131169,0.11964,0.453404,Male,0,0,2,2,Sometimes,0,0,Sometimes,Public_Transportation,2
22,1.722785,94.790579,2.0,0.0,1.292476,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
22,1.66,60.0,1.0,2.0,0.0,Male,1,1,3,3,None,0,0,Sometimes,Public_Transportation,1
25,1.771837,114.163921,2.116399,0.388269,0.077818,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
23,1.782269,119.087557,2.039535,1.587406,0.86374,Male,1,1,1,2,Sometimes,0,0,Sometimes,Public_Transportation,5
38,1.75,78.0,2.0,0.0,1.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,2
23,1.68,68.0,2.0,1.0,1.0,Male,0,0,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
24,1.786758,118.114184,2.194746,0.74225,0.931721,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
25,1.611462,104.954291,1.436616,0.139159,0.923005,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
37,1.765137,118.332689,1.0,0.788585,0.636289,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
21,1.69,80.0,2.0,0.0,2.0,Male,1,0,2,3,Sometimes,0,0,None,Public_Transportation,3
28,1.7,73.0,1.0,0.0,0.0,Female,0,1,3,3,Sometimes,0,0,Sometimes,Automobile,1
22,1.729045,80.0,2.0,2.710338,1.0,Female,1,1,2,3,Sometimes,0,0,None,Public_Transportation,3
21,1.730636,131.042274,1.241338,1.461005,0.938791,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
39,1.573987,80.0,1.15635,1.488843,0.0,Female,1,1,2,2,Sometimes,0,0,Sometimes,Automobile,4
25,1.71146,104.768318,1.205548,0.206954,0.928972,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
31,1.849003,125.418548,1.941224,0.852344,0.0,Male,1,1,2,3,Sometimes,1,0,Sometimes,Public_Transportation,5
36,1.65,90.0,3.0,1.0,1.0,Male,1,1,2,1,Sometimes,0,0,Sometimes,Automobile,4
21,1.600914,68.865008,2.0,0.604259,0.537202,Female,0,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,2
38,1.56,80.0,2.0,2.0,0.0,Female,1,1,2,1,Sometimes,0,0,Sometimes,Automobile,4
31,1.76569,120.209711,2.145368,1.985536,0.261793,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
26,1.642392,111.829957,2.704315,0.0,0.26579,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
32,1.703346,101.634313,1.965237,1.96582,0.39174,Male,1,1,2,1,Sometimes,0,0,None,Public_Transportation,5
26,1.622397,111.939671,2.474518,0.029728,0.462973,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.719342,82.410189,2.0,1.0,0.327376,Male,1,1,3,1,Sometimes,0,0,Sometimes,Public_Transportation,3
21,1.65,70.0,3.0,1.0,1.0,Male,0,1,2,3,Sometimes,0,0,None,Public_Transportation,2
23,1.757691,112.395309,2.0,1.097905,0.028583,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
33,1.766888,93.310284,1.992586,0.571648,0.0,Male,1,1,2,1,Sometimes,0,0,None,Automobile,3
29,1.910672,129.232708,1.362583,1.144076,0.173232,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
22,1.6,82.0,2.0,1.0,0.0,Female,1,1,2,1,Sometimes,0,0,None,Public_Transportation,4
20,1.759721,85.833029,2.0,0.486006,0.333673,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,3
25,1.618573,104.947703,2.45126,0.069238,0.54396,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
24,1.654757,100.624553,1.0,0.759422,0.630866,Male,1,1,2,1,Sometimes,0,0,None,Public_Transportation,5
21,1.803677,160.639405,2.404049,0.427905,0.62535,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.757132,112.879662,2.0,1.0,0.076693,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
25,1.783914,113.069667,2.002194,1.522429,0.0026,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
23,1.8,66.5,3.0,3.0,2.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,1
24,1.819535,118.565568,2.0,1.52001,0.0026,Male,1,1,1,2,Sometimes,0,0,Sometimes,Public_Transportation,5
26,1.632983,111.914361,2.673754,0.0,0.081156,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.60074,82.0,2.0,0.514225,0.0,Female,1,1,2,1,Sometimes,0,0,None,Public_Transportation,4
23,1.66,60.0,2.0,0.0,1.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,1
22,1.622787,82.0,2.136398,0.0,0.128895,Female,1,1,1,1,Sometimes,0,0,None,Public_Transportation,4
29,1.673287,90.0,1.992548,1.066241,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
21,1.62,53.0,2.0,1.0,0.0,Female,1,0,3,1,Sometimes,0,0,None,Public_Transportation,1
22,1.65,53.0,2.0,2.0,2.0,Female,1,1,2,3,Always,0,0,Sometimes,Public_Transportation,1
30,1.757132,120.998266,2.976177,0.87967,0.076693,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
29,1.6,69.0,2.0,0.0,0.0,Female,0,0,3,3,Sometimes,0,0,None,Automobile,2
21,1.792527,106.421042,2.474132,0.921268,0.097234,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
34,1.7,75.0,2.0,1.0,0.0,Male,0,1,3,3,Sometimes,0,0,Sometimes,Automobile,2
37,1.54,75.0,2.0,0.0,0.0,Female,0,1,2,3,Sometimes,0,0,Sometimes,Automobile,2
21,1.719913,132.116491,1.608128,1.637368,0.921136,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.667852,84.49798,2.0,0.0,0.518542,Female,1,1,2,1,Sometimes,0,0,None,Public_Transportation,4
31,1.784994,120.151967,2.165804,1.465931,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
26,1.640824,111.9307,2.476002,0.0,0.127775,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.669701,104.592372,1.436616,0.162083,0.906247,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.770124,115.347176,2.102709,1.32534,1.217929,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
23,1.75,80.0,2.0,2.0,2.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,2
25,1.788459,121.310257,1.54249,1.866839,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
20,1.746411,132.94066,1.852692,1.271651,0.926443,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.57,50.0,2.0,1.0,0.0,Female,0,1,2,3,Frequently,0,0,Sometimes,Public_Transportation,1
23,1.55,60.0,2.0,1.0,0.0,Female,1,1,3,4,Frequently,0,0,Sometimes,Public_Transportation,1
26,1.93,84.0,2.0,2.0,0.0,Male,0,0,2,4,Frequently,0,0,None,Public_Transportation,1
37,1.55,63.0,2.0,0.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,2
22,1.792998,89.998729,2.0,0.413643,0.0,Male,1,1,1,1,Sometimes,0,0,Sometimes,Public_Transportation,3
30,1.58,105.0,1.0,1.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,4
26,1.65757,111.914361,2.715572,0.0,0.200379,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.61,61.0,1.0,0.0,0.0,Female,0,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,1
21,1.68,69.0,2.0,1.0,1.0,Male,1,1,2,1,Sometimes,0,0,Sometimes,Public_Transportation,1
25,1.773115,115.089316,2.01897,1.246223,0.428452,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
23,1.66,60.0,1.0,0.0,1.0,Male,0,1,2,3,Frequently,0,0,Sometimes,Public_Transportation,1
26,1.827279,120.009392,2.299878,1.082236,0.584755,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
30,1.7,78.0,2.0,0.0,0.0,Female,1,0,3,3,Sometimes,0,0,Frequently,Automobile,3
24,1.75,118.154345,2.013205,0.886448,0.0,Male,1,1,1,2,Sometimes,0,0,Sometimes,Automobile,5
21,1.75,52.0,2.0,0.0,2.0,Male,1,1,2,4,Frequently,0,0,None,Public_Transportation,0
23,1.7,50.0,1.0,1.0,0.0,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,1
20,1.8,70.0,1.0,1.0,1.0,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,1
24,1.7,75.0,1.699971,2.0,0.142638,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
31,1.835381,128.828122,2.471033,0.17048,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
30,1.758355,112.835195,2.0,1.19102,0.322666,Male,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,5
21,1.65,88.0,3.0,1.0,1.0,Female,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
26,1.633887,111.531208,2.770732,0.0,0.243338,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
28,1.65,80.0,1.0,1.874662,0.0,Male,1,1,2,1,Sometimes,0,0,None,Public_Transportation,3
20,1.755467,133.94608,2.549617,1.429256,0.956204,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
25,1.640125,104.821175,1.031354,1.699056,0.086868,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
32,1.756774,103.705418,1.0,1.866023,0.0,Male,1,1,2,1,Sometimes,0,0,None,Public_Transportation,5
30,1.915,129.966428,1.011849,1.289421,0.047473,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
25,1.607734,104.999403,2.326635,0.06275,0.465444,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
22,1.624367,82.0,1.0,0.0,1.58483,Female,1,1,1,3,Sometimes,0,0,Sometimes,Public_Transportation,4
32,1.681842,74.885222,1.846441,0.662831,0.0,Female,1,1,2,2,Sometimes,0,0,Sometimes,Automobile,2
26,1.773259,118.154345,2.277937,0.68183,1.807465,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
20,1.65,60.0,2.0,0.0,0.0,Male,0,1,3,1,Frequently,0,0,Sometimes,Public_Transportation,1
22,1.67,66.0,2.0,0.0,1.0,Male,1,0,2,3,Always,0,0,None,Public_Transportation,1
21,1.72,75.0,2.0,2.0,0.0,Male,0,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,2
21,1.788459,75.816864,1.81786,0.843709,0.914492,Female,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,2
26,1.640824,111.93301,2.770732,0.0,0.167272,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.607082,104.808542,1.344539,0.14495,0.0,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
28,1.642506,73.513873,2.15157,0.886602,0.0,Female,1,1,2,2,Sometimes,0,0,Sometimes,Automobile,2
25,1.764138,85.316125,3.0,1.796779,0.526999,Male,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,3
24,1.6,53.0,2.0,1.0,0.0,Female,0,1,3,3,Frequently,0,0,None,Public_Transportation,1
21,1.62,70.0,2.0,1.0,0.0,Male,1,0,2,1,Sometimes,0,0,Sometimes,Public_Transportation,3
39,1.75015,99.530971,2.0,2.819661,0.360193,Male,1,1,2,2,Sometimes,0,0,None,Automobile,4
29,1.910987,129.013178,1.375728,1.097905,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
20,1.739457,126.490236,2.435978,0.8554,0.868788,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
30,1.55,62.877347,2.495944,0.0,0.3352,Female,0,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,2
22,1.741192,133.618706,2.825629,1.486289,0.920858,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
23,1.82559,120.860386,3.0,0.691369,1.415536,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,5
22,1.7,83.0,2.0,3.0,0.0,Male,1,1,3,3,Frequently,0,0,Frequently,Public_Transportation,3
21,1.803132,105.686091,2.096751,0.0,0.555468,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
26,1.632896,111.949972,2.784303,0.0,0.037078,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
20,1.640426,103.189532,1.608128,0.478134,0.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
20,1.717262,131.76807,1.728139,1.582428,0.723154,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
31,1.886109,125.028665,1.527036,0.849811,0.417116,Male,1,1,2,3,Sometimes,1,0,Sometimes,Public_Transportation,5
21,1.75,80.0,2.0,2.0,2.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,2
21,1.803129,105.031908,2.911187,1.91108,1.122118,Male,1,1,2,3,Sometimes,0,0,Sometimes,Public_Transportation,4
20,1.721476,131.042274,1.837184,1.45473,0.923005,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.609401,111.818345,2.619517,0.0,0.153462,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
40,1.562889,77.354744,1.0,0.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,4
35,1.698049,77.91692,1.849997,0.886817,0.0,Female,1,1,2,2,Sometimes,0,0,None,Automobile,3
22,1.690727,80.473587,2.0,2.358699,0.86374,Female,1,1,2,3,Sometimes,0,0,None,Public_Transportation,3
21,1.729045,131.529267,1.242832,1.541072,0.930836,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
34,1.843172,92.69551,2.650989,1.0,0.075823,Male,1,1,2,1,Sometimes,0,0,Sometimes,Automobile,3
25,1.621231,104.810024,2.654636,0.069238,0.629578,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
26,1.72,78.0,1.0,1.0,0.0,Female,1,0,3,3,Frequently,0,0,None,Public_Transportation,3
21,1.755467,133.478611,2.476002,1.302507,0.773807,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
21,1.656504,89.995034,1.962646,0.736032,1.0,Male,1,1,2,2,Sometimes,0,0,Sometimes,Public_Transportation,3
26,1.649553,111.942544,1.068493,0.0,0.092736,Female,1,1,3,3,Sometimes,0,0,Sometimes,Public_Transportation,6
39,1.56,80.0,2.0,0.0,0.0,Female,1,1,2,3,Sometimes,0,0,None,Automobile,4
39,1.560258,80.0,2.0,0.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,4
21,1.62,69.575315,3.0,1.0,0.0,Male,0,1,2,1,None,0,0,Sometimes,Public_Transportation,2
38,1.59,80.0,2.0,2.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,4
31,1.811602,101.544589,2.976229,2.0,0.276364,Male,1,1,2,1,Sometimes,0,0,Sometimes,Automobile,4
22,1.741353,51.457226,1.99467,0.110174,0.882536,Female,1,1,2,3,Frequently,0,0,None,Public_Transportation,0
30,1.824655,120.209711,2.416213,1.016042,0.0,Male,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,5
37,1.5,76.0,1.0,0.0,0.0,Female,1,1,2,3,Sometimes,0,0,Sometimes,Automobile,4
22,1.737984,95.0,2.0,2.0,1.0,Male,1,1,2,3,Sometimes,0,0,None,Public_Transportation,4
21,1.69,69.0,2.0,1.0,0.0,Female,1,1,3,3,Frequently,0,0,Sometimes,Public_Transportation,1
